case_id,CTR_SIZE,GROSS,YARD_SLOT,dwell_hours,flag_quarantine,flag_customs,flag_damage,n_events,n_unique_roles,n_unique_activities,hours_atb_to_discharge,CTR_TYPE_DRY,CTR_TYPE_FLT,CTR_TYPE_O/T,CTR_TYPE_OVD,CTR_TYPE_RFR,CTR_TYPE_TNK,JOB_DEL_DOCTYPE_BC23,JOB_DEL_DOCTYPE_BCF26,JOB_DEL_DOCTYPE_LAIN2,JOB_DEL_DOCTYPE_LELANG,JOB_DEL_DOCTYPE_NNMITA,JOB_DEL_DOCTYPE_PLP,JOB_DEL_DOCTYPE_SPPB,JOB_DEL_DOCTYPE_TMBLU,YARD_BLOCK_enc
CRSU1349009-2021-09-15,20.0,29.5,37.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,12.0
CRSU1353694-2021-07-16,20.0,26.57,143.0,,1,0,0,11,6,11,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9.0
CRSU1353903-2021-07-21,20.0,30.25,37.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,19.0
CRSU1368570-2021-09-15,20.0,27.5,59.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,11.0
CRSU1372797-2021-09-06,20.0,26154.0,37.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,14.0
CRSU1373160-2021-08-27,20.0,26.72,35.0,,1,0,0,11,6,11,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10.0
CRSU1377145-2021-09-11,20.0,26.3,49.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,12.0
CRSU1384360-2021-08-17,20.0,30274.0,19.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9.0
CRSU1388617-2021-07-13,20.0,29358.0,3.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,12.0
CRSU1390677-2021-08-21,20.0,24.53,111.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9.0
CRSU1394250-2021-07-03,20.0,18849.0,59.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,11.0
CRSU1396628-2021-08-27,20.0,29.8,119.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10.0
CRSU1398282-2021-07-19,20.0,29.3,151.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8.0
CRSU1399139-2021-08-18,20.0,29926.0,69.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,16.0
CRSU1399490-2021-07-21,20.0,8.52,105.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9.0
CRSU1401339-2021-09-07,20.0,27.7,133.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,11.0
CRSU1402654-2021-09-16,20.0,24.7,85.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,16.0
CRSU1403141-2021-09-15,20.0,22.2,27.0,,1,0,0,12,7,12,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,30.0
CRSU1403938-2021-09-25,20.0,21.72,67.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10.0
CRSU1404528-2021-08-16,20.0,28.54,125.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10.0
CRSU1406602-2021-08-21,20.0,24.53,125.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10.0
CRSU1407337-2021-09-25,20.0,26.9,49.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9.0
CRSU1408272-2021-08-12,20.0,26.0,33.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,8.0
CRSU1408307-2021-09-01,20.0,29.3,125.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,11.0
CRSU1409957-2021-08-08,20.0,27.8,15.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10.0
CRSU1411846-2021-07-26,20.0,28.3,73.0,,1,0,0,11,6,11,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,13.0
CRSU1417525-2021-09-27,20.0,24.9,107.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,12.0
CRSU1418100-2021-08-29,20.0,24905.0,45.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8.0
CRSU1418861-2021-09-25,20.0,20.0,129.0,,0,0,0,9,6,9,,True,False,False,False,False,False,True,False,False,False,False,False,False,False,11.0
CRSU1419261-2021-07-25,20.0,5.5,85.0,,0,0,0,9,6,9,,True,False,False,False,False,False,True,False,False,False,False,False,False,False,16.0
CRSU1420241-2021-07-25,20.0,30095.0,57.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10.0
CRSU1427272-2021-06-27,20.0,22399.0,113.0,,1,0,0,11,6,11,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10.0
CRSU1433573-2021-07-05,20.0,26.3,137.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10.0
CRSU1434055-2021-09-08,20.0,14107.0,21.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10.0
CRSU1437630-2021-08-12,20.0,29.25,111.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,11.0
CRSU1441959-2021-06-30,20.0,28.3,103.0,,1,0,0,11,6,11,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,13.0
CRSU1454112-2021-06-30,20.0,27.4,83.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8.0
CRSU1456250-2021-07-12,20.0,29244.0,39.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,14.0
CRSU1461699-2021-08-13,20.0,30.2,75.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9.0
CRSU1466406-2021-09-15,20.0,23.5,47.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,12.0
CRSU1468055-2021-07-12,20.0,17364.0,45.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,11.0
CRSU1469128-2021-08-09,20.0,11717.0,127.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,12.0
CRSU1471151-2021-09-08,20.0,25304.0,47.0,,1,0,0,12,7,12,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,14.0
CRSU1472306-2021-07-24,20.0,29.1,57.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10.0
CRSU1478515-2021-07-13,20.0,22.76,81.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8.0
CRSU1488473-2021-08-13,20.0,27.6,31.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8.0
CRSU1488560-2021-08-14,20.0,19.3,35.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,12.0
CRSU1496910-2021-07-19,20.0,27.3,15.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,12.0
CRSU1497602-2021-07-05,20.0,18.4,99.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8.0
CRSU1498126-2021-07-26,20.0,18.8,91.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,12.0
CRSU1500481-2021-08-22,20.0,19.91,3.0,,0,0,0,10,6,10,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,16.0
CRSU1504168-2021-07-15,20.0,25.5,11.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,16.0
CRSU1504810-2021-08-12,20.0,29805.0,61.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,13.0
CRSU1506129-2021-08-17,20.0,22.4,35.0,,1,0,0,12,7,12,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,31.0
CRSU1512250-2021-09-11,20.0,19.6,85.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,16.0
CRSU1519635-2021-08-14,20.0,19.4,117.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,12.0
CRSU1520390-2021-06-30,20.0,29.4,67.0,,1,0,0,11,6,11,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8.0
CRSU1523614-2021-08-26,20.0,27.88,33.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,12.0
CRSU1527625-2021-06-28,20.0,30.21,83.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,14.0
CRSU1528149-2021-08-16,20.0,28.77,73.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9.0
CRSU1529715-2021-09-11,20.0,28.3,67.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8.0
CRSU1536334-2021-08-19,20.0,23.4,5.0,,0,0,0,9,6,9,,True,False,False,False,False,False,True,False,False,False,False,False,False,False,10.0
CRSU1537238-2021-07-18,20.0,27195.0,31.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,12.0
CRSU1538701-2021-08-19,20.0,29.8,93.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9.0
CRSU1538954-2021-09-16,20.0,26.5,85.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,11.0
CRSU1542759-2021-08-16,20.0,23.0,107.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,12.0
CRSU1545378-2021-08-14,20.0,19.3,97.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10.0
CRSU1545676-2021-08-14,20.0,26.5,59.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,11.0
CRSU1546013-2021-07-05,20.0,15.6,19.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9.0
CRSU1570236-2021-09-23,20.0,26.6,113.0,,1,0,0,11,6,11,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10.0
CRSU1571232-2021-08-23,20.0,20.6,31.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8.0
CRSU1573488-2021-08-21,20.0,19.2,35.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,11.0
CRSU4000094-2021-09-01,40.0,28.5,138.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,11.0
CRSU4005286-2021-08-21,40.0,28.0,40.0,,1,0,0,12,7,12,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,30.0
CRSU4006826-2021-09-07,40.0,29.2,28.0,,0,0,0,9,6,9,,True,False,False,False,False,False,True,False,False,False,False,False,False,False,8.0
CRSU6005161-2021-08-28,40.0,29.1,14.0,,1,0,0,12,7,12,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,31.0
CRSU6005325-2021-07-14,40.0,26018.0,38.0,,1,0,0,12,7,12,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,29.0
CRSU6008319-2021-07-21,40.0,29.3,76.0,,1,0,0,12,7,12,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,16.0
CRSU6008643-2021-08-02,40.0,33.7,94.0,,0,0,0,10,6,10,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,12.0
CRSU6015616-2021-09-27,40.0,33.7,10.0,,1,0,0,12,7,12,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,30.0
CRSU6016295-2021-08-22,40.0,33.56,26.0,,0,0,0,10,6,10,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,9.0
CRSU6016504-2021-09-19,40.0,29.2,38.0,,1,0,0,12,7,12,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,29.0
CRSU6092382-2021-08-28,40.0,28.8,26.0,,1,0,0,12,7,12,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,31.0
CRSU6094127-2021-08-04,40.0,31.5,22.0,,1,0,0,12,7,12,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,17.0
CRSU6095777-2021-08-22,40.0,28.8,6.0,,0,0,0,15,7,15,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,29.0
CRSU6098586-2021-07-06,40.0,33.7,2.0,,1,0,0,12,7,12,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,29.0
CRSU6098930-2021-09-11,40.0,28.1,42.0,,1,0,0,12,7,12,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,29.0
CRSU6098992-2021-07-06,40.0,28.1,34.0,,1,0,0,12,7,12,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,29.0
CRSU6099411-2021-07-21,40.0,28.8,44.0,,1,0,0,17,7,17,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,7.0
CRSU6099598-2021-08-05,40.0,26364.0,46.0,,1,0,0,12,7,12,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,31.0
CRSU6100913-2021-08-07,40.0,32865.0,8.0,,0,0,0,14,7,14,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,17.0
CRSU6100929-2021-08-28,40.0,28.8,46.0,,1,0,0,12,7,12,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,29.0
CRSU6101000-2021-09-07,40.0,33.7,54.0,,1,0,0,11,6,11,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,10.0
CRSU6101817-2021-09-11,40.0,33.7,14.0,,1,0,0,12,7,12,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,31.0
CRSU6102259-2021-07-07,40.0,33.7,26.0,,0,0,0,13,7,13,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,28.0
CRSU6102330-2021-07-07,40.0,29.2,6.0,,1,0,0,12,7,12,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,20.0
CRSU6102773-2021-07-07,40.0,33.7,26.0,,1,0,0,12,7,12,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,29.0
CRSU6103677-2021-08-14,40.0,26.6,8.0,,1,0,0,12,7,12,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,6.0
CRSU6103717-2021-07-06,40.0,28.8,18.0,,0,0,0,14,7,14,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,17.0
CRSU6104061-2021-08-09,40.0,28.8,22.0,,1,0,0,11,6,11,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,17.0
CRSU6104251-2021-09-23,40.0,28.5,14.0,,1,0,0,12,7,12,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,31.0
CRSU6104781-2021-07-07,40.0,33.7,12.0,,1,0,0,11,6,11,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,6.0
CRSU6105031-2021-09-11,40.0,33.7,88.0,,1,0,0,12,7,12,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,16.0
CRSU6105854-2021-08-13,40.0,33.56,146.0,,1,0,0,11,6,11,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,8.0
CRSU6107311-2021-07-19,40.0,30.8,8.0,,0,0,0,14,7,14,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,5.0
CRSU6107707-2021-07-06,40.0,29.3,30.0,,1,0,0,12,7,12,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,29.0
CRSU6107728-2021-09-11,40.0,28.8,22.0,,1,0,0,12,7,12,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,29.0
CRSU6107991-2021-09-07,40.0,28.8,14.0,,1,0,0,12,7,12,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,31.0
CRSU6108895-2021-08-14,40.0,27.1,2.0,,1,0,0,12,7,12,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,21.0
CRSU6109280-2021-08-13,40.0,32.56,146.0,,0,0,0,15,7,15,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,8.0
CRSU6109398-2021-09-11,40.0,29.2,82.0,,1,0,0,12,7,12,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,16.0
CRSU6110043-2021-08-02,40.0,26.8,2.0,,1,0,0,12,7,12,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,30.0
CRSU6110608-2021-08-22,40.0,28.5,18.0,,1,0,0,12,7,12,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,20.0
CRSU6111604-2021-09-27,40.0,24.5,26.0,,1,0,0,12,7,12,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,29.0
CRSU6112410-2021-07-07,40.0,33.7,8.0,,0,0,0,10,6,10,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,6.0
CRSU6114630-2021-07-21,40.0,27.7,8.0,,1,0,0,12,7,12,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,3.0
CRSU6115174-2021-09-03,40.0,32.0,30.0,,1,0,0,12,7,12,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,29.0
CRSU6116798-2021-07-07,40.0,28.8,76.0,,1,0,0,12,7,12,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,16.0
CRSU6117095-2021-09-07,40.0,28.8,22.0,,1,0,0,12,7,12,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,31.0
CRSU6117156-2021-08-02,40.0,33.7,18.0,,1,0,0,11,6,11,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,17.0
CRSU6149791-2021-09-07,40.0,33.8,26.0,,1,0,0,12,7,12,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,31.0
CRSU6152291-2021-07-06,40.0,33.7,110.0,,0,0,0,10,6,10,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,12.0
CRSU6152331-2021-08-13,40.0,33.61,4.0,,0,0,0,10,6,10,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,1.0
CRSU6152584-2021-07-24,40.0,26.8,74.0,,1,0,0,11,6,11,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,12.0
CRSU6153019-2021-08-28,40.0,33.7,18.0,,1,0,0,11,6,11,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,17.0
CRSU6153493-2021-07-07,40.0,28.5,18.0,,1,0,0,12,7,12,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,29.0
CRSU6154648-2021-07-14,40.0,26565.0,14.0,,1,0,0,12,7,12,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,20.0
CRSU6156018-2021-08-13,40.0,27.3,34.0,,1,0,0,12,7,12,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,31.0
CRSU6156255-2021-08-22,40.0,33.56,78.0,,0,0,0,14,7,14,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,12.0
CRSU6157858-2021-07-07,40.0,33.8,94.0,,0,0,0,10,6,10,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,12.0
CRSU6158094-2021-07-25,40.0,33.78,8.0,,1,0,0,11,6,11,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,6.0
CRSU6158200-2021-08-05,40.0,25.5,10.0,,1,0,0,12,7,12,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,29.0
CRSU6158330-2021-07-07,40.0,28.5,8.0,,1,0,0,12,7,12,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,6.0
CRSU6158411-2021-08-28,40.0,33.8,128.0,,1,0,0,11,6,11,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,10.0
CRSU9022115-2021-09-19,40.0,27.9,140.0,,0,0,0,9,6,9,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9.0
