case_id,CTR_SIZE,GROSS,YARD_SLOT,n_events,n_unique_activities,n_unique_roles,hours_atb_to_discharge,flag_quarantine,flag_customs,flag_damage,dwell_hours,CTR_TYPE_DRY,CTR_TYPE_FLT,CTR_TYPE_O/T,CTR_TYPE_OVD,CTR_TYPE_RFR,CTR_TYPE_TNK,JOB_DEL_DOCTYPE_BC23,JOB_DEL_DOCTYPE_BCF26,JOB_DEL_DOCTYPE_LAIN2,JOB_DEL_DOCTYPE_LELANG,JOB_DEL_DOCTYPE_NNMITA,JOB_DEL_DOCTYPE_PLP,JOB_DEL_DOCTYPE_SPPB,JOB_DEL_DOCTYPE_TMBLU,YARD_BLOCK_enc
TRHU3016139-2021-08-24,20.0,22.21,19.0,4,4,4,3.311758888888889,0,0,0,36.524166666666666,True,False,False,False,False,False,False,False,False,False,False,False,True,False,14
TRHU3017114-2021-09-11,20.0,27.3,107.0,6,6,6,5.932511111111111,0,0,0,62.522777777777776,True,False,False,False,False,False,False,False,False,False,False,False,True,False,12
TRHU3017120-2021-09-01,20.0,28.58,113.0,5,5,5,13.800961666666666,0,0,0,16.327222222222222,True,False,False,False,False,False,True,False,False,False,False,False,False,False,9
TRHU3020530-2021-08-21,20.0,23.2,73.0,3,3,3,10.90879638888889,0,0,0,57.46111111111111,True,False,False,False,False,False,False,False,False,False,False,False,True,False,13
TRHU3021264-2021-09-07,20.0,20.38,85.0,4,4,4,17.96938111111111,1,0,0,37.40555555555556,True,False,False,False,False,False,False,False,False,False,False,False,True,False,16
TRHU3021773-2021-08-14,20.0,19.4,23.0,5,5,5,5.949106944444444,0,0,0,13.557777777777778,True,False,False,False,False,False,False,False,False,False,False,False,True,False,11
TRHU3022276-2021-08-14,20.0,22.1,3.0,4,4,4,8.123882777777778,0,0,0,137.33944444444444,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9
TRHU3023138-2021-08-31,20.0,29234.0,57.0,3,3,3,5.853908611111111,0,0,0,243.64,True,False,False,False,False,False,False,False,False,False,False,False,True,False,14
TRHU3027128-2021-09-11,20.0,18.9,129.0,4,4,4,11.112925833333334,0,0,0,64.765,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9
TRHU3028382-2021-07-25,20.0,29.49,129.0,4,4,4,7.288950555555556,0,0,0,204.85305555555556,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9
TRHU3028696-2021-09-25,20.0,26.4,47.0,3,3,3,5.365399722222222,0,0,0,49.856944444444444,True,False,False,False,False,False,False,False,False,False,False,False,True,False,11
TRHU3028973-2021-09-11,20.0,27.4,73.0,5,5,5,5.360443611111111,0,0,0,9.460833333333333,True,False,False,False,False,False,False,False,False,False,False,False,True,False,13
TRHU3029460-2021-08-09,20.0,28.4,15.0,3,3,3,4.624883055555556,0,0,0,105.2088888888889,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10
TRHU3033270-2021-07-25,20.0,25.2,109.0,4,4,4,4.580326111111111,0,0,0,26.116666666666667,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8
TRHU3034467-2021-08-07,20.0,18267.0,21.0,4,4,4,13.463866388888889,0,0,0,44.42944444444444,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10
TRHU3035268-2021-08-04,20.0,29.0,5.0,5,5,5,17.292231944444445,0,0,0,101.38277777777778,True,False,False,False,False,False,False,False,False,False,False,False,True,False,12
TRHU3035340-2021-08-31,20.0,22.26,29.0,5,5,5,6.505638888888889,0,0,0,17.670833333333334,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9
TRHU3046386-2021-07-24,20.0,29.1,135.0,3,3,3,4.044436666666667,0,0,0,142.21666666666667,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8
TRHU3047490-2021-08-10,20.0,13.8,115.0,5,5,5,7.176307499999999,0,0,0,44.937222222222225,True,False,False,False,False,False,False,False,False,False,False,False,True,False,12
TRHU3048183-2021-07-12,20.0,28.64,45.0,3,3,3,4.641804722222222,0,0,0,132.25,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8
TRHU3048244-2021-09-15,20.0,23.2,23.0,4,4,4,4.090388611111111,1,0,0,85.78972222222222,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10
TRHU3051762-2021-07-21,20.0,28232.0,3.0,4,4,4,8.080186388888889,0,0,0,53.9,True,False,False,False,False,False,False,False,False,False,False,False,True,False,19
TRHU3052650-2021-08-28,20.0,23.71,79.0,4,4,4,15.81144611111111,0,0,0,40.255833333333335,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9
TRHU3052692-2021-09-27,20.0,3.1,107.0,5,5,5,6.1549249999999995,0,0,0,8.801944444444445,True,False,False,False,False,False,True,False,False,False,False,False,False,False,8
TRHU3053359-2021-06-27,20.0,26.93,61.0,4,4,4,5.839432777777778,0,0,0,91.93333333333334,True,False,False,False,False,False,False,False,False,False,False,False,True,False,14
TRHU3055840-2021-08-06,20.0,19578.0,135.0,3,3,3,15.512232777777777,0,0,0,302.80333333333334,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8
TRHU3056234-2021-08-17,20.0,28.3,49.0,6,6,6,11.612391388888888,1,0,0,19.656111111111112,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9
TRHU3058849-2021-09-03,20.0,29.7,115.0,5,5,5,10.090593055555557,0,0,0,48.531666666666666,True,False,False,False,False,False,False,False,False,False,False,False,True,False,12
TRHU3061689-2021-07-21,20.0,24.0,119.0,4,4,4,20.18359611111111,0,0,0,288.55333333333334,True,False,False,False,False,False,True,False,False,False,False,False,False,False,12
TRHU3066206-2021-08-09,20.0,30.1,79.0,4,4,4,5.83685,0,0,0,56.365833333333335,True,False,False,False,False,False,False,False,False,False,False,False,True,False,14
TRHU3068214-2021-08-04,20.0,26.2,51.0,4,4,4,8.719658333333333,0,0,0,47.32416666666666,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10
TRHU3069062-2021-09-08,20.0,26.5,123.0,5,5,5,3.4119238888888885,0,0,0,15.877222222222223,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9
TRHU3069078-2021-07-18,20.0,29.1,71.0,5,5,5,7.957138055555555,0,0,0,82.66666666666667,True,False,False,False,False,False,False,False,False,False,False,False,True,False,13
TRHU3073838-2021-08-18,20.0,29.0,71.0,4,4,4,5.13689,0,0,0,197.93083333333334,True,False,False,False,False,False,False,False,False,False,False,False,True,False,13
TRHU3074515-2021-08-17,20.0,24.2,47.0,4,4,4,13.681098055555555,0,0,0,53.864444444444445,True,False,False,False,False,False,False,False,False,False,False,False,True,False,14
TRHU3075018-2021-08-10,20.0,20.8,13.0,4,4,4,3.6871738888888888,0,0,0,70.70861111111111,True,False,False,False,False,False,False,False,False,False,False,False,True,False,11
TRHU3075297-2021-08-03,20.0,27.1,25.0,4,4,4,7.603287222222222,0,0,0,81.63027777777778,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8
TRHU3077915-2021-09-02,20.0,27.3,49.0,5,5,5,7.171704999999999,0,0,0,44.02166666666667,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9
TRHU3082399-2021-07-05,20.0,29.0,89.0,4,4,4,11.683805277777777,0,0,0,45.4,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10
TRHU3084581-2021-06-27,20.0,27.35,67.0,4,4,4,17.044542500000002,1,0,0,116.71666666666667,True,False,False,False,False,False,False,False,False,False,False,False,True,False,14
TRHU3085058-2021-08-24,20.0,26.45,47.0,5,5,5,4.350713611111111,0,0,0,5.057777777777778,True,False,False,False,False,False,False,False,False,False,False,False,True,False,11
TRHU3085417-2021-07-16,20.0,19.3,61.0,4,4,4,18.122485,0,0,0,114.15,True,False,False,False,False,False,False,False,False,False,False,False,True,False,11
TRHU3086136-2021-08-07,20.0,27.2,77.0,4,4,4,7.3188394444444445,0,0,0,55.64805555555556,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9
TRHU3086244-2021-09-11,20.0,5.0,113.0,4,4,4,5.427021666666667,0,0,0,40.809444444444445,True,False,False,False,False,False,False,False,False,False,False,False,True,False,12
TRHU3086455-2021-08-18,20.0,30.47,73.0,5,5,5,16.77642861111111,0,0,0,21.98361111111111,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10
TRHU3087678-2021-08-28,20.0,29.52,67.0,5,5,5,10.437216666666668,0,0,0,46.44222222222222,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10
TRHU3087873-2021-09-17,20.0,19268.0,85.0,5,5,5,12.95446861111111,0,0,0,74.80972222222222,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8
TRHU3090856-2021-09-21,20.0,18.7,85.0,4,4,4,3.4108852777777776,0,0,0,59.711666666666666,True,False,False,False,False,False,False,False,False,False,False,False,True,False,13
TRHU3090990-2021-06-27,20.0,27.18,21.0,4,4,4,23.570219444444444,1,0,0,108.66666666666667,True,False,False,False,False,False,False,False,False,False,False,False,True,False,11
TRHU3091955-2021-09-23,20.0,17.3,37.0,5,5,5,7.291930555555556,0,0,0,3.5025,True,False,False,False,False,False,False,False,False,False,False,False,True,False,14
TRHU3101879-2021-06-29,20.0,26.07,137.0,3,3,3,5.228743333333333,1,0,0,230.3,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10
TRHU3103402-2021-09-15,20.0,29.8,47.0,5,5,5,10.176469166666665,0,0,0,4.776388888888889,True,False,False,False,False,False,False,False,False,False,False,False,True,False,12
TRHU3103721-2021-09-02,20.0,25.52,3.0,4,4,4,4.5659025,0,0,0,10.661111111111111,True,False,False,False,False,False,False,False,False,False,False,False,True,False,16
TRHU3104667-2021-09-11,20.0,24.3,55.0,4,4,4,11.161786944444444,0,0,0,45.17527777777778,True,False,False,False,False,False,False,False,False,False,False,False,True,False,12
TRHU3106504-2021-09-18,20.0,22791.0,47.0,5,5,5,20.222899444444444,1,0,0,75.80277777777778,True,False,False,False,False,False,False,False,False,False,False,False,True,False,12
TRHU3109186-2021-09-11,20.0,20.3,65.0,4,4,4,9.807110555555555,0,0,0,36.30972222222222,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9
TRHU3111748-2021-09-11,20.0,27.3,65.0,5,5,5,9.751090833333334,0,0,0,200.97083333333333,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9
TRHU3112132-2021-07-31,20.0,29.06,11.0,4,4,4,5.909457777777777,0,0,0,81.10055555555556,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9
TRHU3116924-2021-07-12,20.0,27.31,59.0,3,3,3,4.409731388888889,0,0,0,169.26666666666668,True,False,False,False,False,False,False,False,False,False,False,False,True,False,11
TRHU3119712-2021-09-15,20.0,11.1,13.0,4,4,4,3.3497069444444443,0,0,0,298.3597222222222,True,False,False,False,False,False,False,False,False,False,False,False,True,False,16
TRHU3121411-2021-07-12,20.0,28.09,71.0,4,4,4,4.562478611111111,0,0,0,162.48333333333332,True,False,False,False,False,False,False,False,False,False,False,False,True,False,13
TRHU3122439-2021-09-25,20.0,7.9,57.0,3,3,3,2.3631341666666663,0,0,0,118.89916666666667,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10
TRHU3123271-2021-09-19,20.0,28232.0,85.0,4,4,4,4.812551666666667,0,0,0,98.60111111111111,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8
TRHU3129541-2021-07-31,20.0,29656.0,41.0,4,4,4,5.531455277777778,0,0,0,106.6425,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8
TRHU3129794-2021-06-29,20.0,26205.0,31.0,6,6,6,25.350507222222223,1,0,0,35.016666666666666,True,False,False,False,False,False,False,False,False,False,False,False,True,False,30
TRHU3130558-2021-07-16,20.0,17.5,129.0,3,3,3,17.59873222222222,0,0,0,111.21666666666667,True,False,False,False,False,False,False,False,False,False,False,False,True,False,11
TRHU3133304-2021-09-11,20.0,20.2,97.0,4,4,4,14.120344444444443,1,0,0,118.58305555555556,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10
TRHU3134023-2021-07-05,20.0,22.3,13.0,7,7,7,5.860109166666667,1,0,0,27.483333333333334,True,False,False,False,False,False,False,False,False,False,False,False,True,False,30
TRHU3134194-2021-08-20,20.0,18244.0,95.0,5,5,5,2.7400144444444443,0,0,0,114.19888888888889,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10
TRHU3134738-2021-07-18,20.0,18377.0,77.0,3,3,3,7.353786944444445,0,0,0,102.63333333333334,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9
TRHU3134912-2021-08-14,20.0,25.8,45.0,5,5,5,12.760231111111112,0,0,0,42.439166666666665,True,False,False,False,False,False,False,False,False,False,False,False,True,False,11
TRHU3136520-2021-09-11,20.0,29.3,83.0,4,4,4,6.2697344444444445,0,0,0,62.77055555555555,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10
TRHU3136690-2021-07-14,20.0,29.65,65.0,3,3,3,6.044017222222222,0,0,0,191.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,16
TRHU3137172-2021-07-19,20.0,29.2,57.0,3,3,3,11.988041944444445,0,0,0,157.36666666666667,True,False,False,False,False,False,False,False,False,False,False,False,True,False,14
TRHU3137589-2021-08-02,20.0,27.3,33.0,4,4,4,8.123132777777778,0,0,0,72.99972222222222,True,False,False,False,False,False,True,False,False,False,False,False,False,False,8
TRHU3140129-2021-09-07,20.0,7.2,93.0,4,4,4,9.358314444444444,0,0,0,77.35416666666667,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9
TRHU3140242-2021-09-11,20.0,29.3,117.0,4,4,4,6.855482222222222,0,0,0,63.57805555555556,True,False,False,False,False,False,False,False,False,False,False,False,True,False,11
TRHU3141017-2021-07-25,20.0,24.2,137.0,4,4,4,5.705638333333333,0,0,0,58.766666666666666,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10
TRHU3141193-2021-08-23,20.0,27.3,101.0,4,4,4,2.5865769444444444,1,0,0,75.84944444444444,True,False,False,False,False,False,False,False,False,False,False,False,True,False,12
TRHU3141845-2021-08-19,20.0,24.5,59.0,4,4,4,4.0149341666666665,0,0,0,8.1475,True,False,False,False,False,False,False,False,False,False,False,False,True,False,14
TRHU3143792-2021-07-26,20.0,29.7,13.0,5,5,5,16.227423333333334,0,0,0,15.466666666666667,True,False,False,False,False,False,False,False,False,False,False,False,True,False,11
TRHU3146261-2021-09-07,20.0,19.7,13.0,4,4,4,13.476591944444444,0,0,0,63.437777777777775,True,False,False,False,False,False,False,False,False,False,False,False,True,False,16
TRHU3146929-2021-08-25,20.0,29.1,65.0,5,5,5,6.875087777777778,0,0,0,13.251111111111111,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9
TRHU3153194-2021-07-11,20.0,28.3,137.0,4,4,4,7.117344999999999,1,0,0,288.4,True,False,False,False,False,False,False,False,False,False,False,False,True,False,11
TRHU3159567-2021-09-01,20.0,24184.0,91.0,3,3,3,11.089079722222221,0,0,0,47.386944444444445,True,False,False,False,False,False,False,False,False,False,False,False,True,False,11
TRHU3159865-2021-09-17,20.0,29707.0,35.0,5,5,5,7.9974325,0,0,0,20.265833333333333,True,False,False,False,False,False,False,False,False,False,False,False,True,False,12
TRHU3160552-2021-08-02,20.0,24.2,83.0,5,5,5,13.463344444444445,1,0,0,48.52055555555555,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8
TRHU3160681-2021-08-30,20.0,22.2,93.0,3,3,3,6.7851647222222224,0,0,0,42.66583333333333,True,False,False,False,False,False,False,False,False,False,False,False,True,False,11
TRHU3163320-2021-06-29,20.0,20739.0,49.0,5,5,5,20.122754444444443,0,0,0,50.483333333333334,True,False,False,False,False,False,False,False,False,False,False,False,True,False,12
TRHU3164244-2021-09-27,20.0,10.5,19.0,5,5,5,7.403054444444444,0,0,0,13.131944444444445,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9
TRHU3167710-2021-09-17,20.0,29707.0,83.0,5,5,5,14.893180555555555,0,0,0,19.561944444444446,True,False,False,False,False,False,False,False,False,False,False,False,True,False,14
TRHU3170205-2021-09-25,20.0,24.4,55.0,4,4,4,6.645487222222222,0,0,0,120.36805555555556,True,False,False,False,False,False,False,False,False,False,False,False,True,False,12
TRHU3170550-2021-07-20,20.0,24093.0,3.0,4,4,4,16.637036944444443,1,0,0,145.61666666666667,True,False,False,False,False,False,False,False,False,False,False,False,True,False,14
TRHU3172743-2021-06-30,20.0,18.3,91.0,5,5,5,16.907866666666667,0,0,0,54.9,True,False,False,False,False,False,False,False,False,False,False,False,True,False,16
TRHU3176353-2021-07-25,20.0,28.2,95.0,4,4,4,5.7088705555555554,1,0,0,68.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10
TRHU3181339-2021-08-09,20.0,26.3,35.0,5,5,5,4.714133611111111,0,0,0,21.490833333333335,True,False,False,False,False,False,False,False,False,False,False,False,True,False,11
TRHU3185150-2021-06-29,20.0,20014.0,37.0,5,5,5,10.202500277777776,1,0,0,50.233333333333334,True,False,False,False,False,False,False,False,False,False,False,False,True,False,14
TRHU3185490-2021-07-05,20.0,26.74,93.0,5,5,5,8.818611944444445,0,0,0,3.533333333333333,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9
TRHU3185946-2021-07-05,20.0,10.2,65.0,5,5,5,11.299435,0,0,0,22.916666666666668,True,False,False,False,False,False,True,False,False,False,False,False,False,False,16
TRHU3186351-2021-06-29,20.0,27.3,25.0,4,4,4,7.719533611111111,1,0,0,584.5833333333334,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8
TRHU3187933-2021-09-17,20.0,27.5,37.0,5,5,5,17.329708888888888,0,0,0,6.758055555555556,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9
TRHU3191770-2021-07-03,20.0,29.22,87.0,4,4,4,8.3255,0,0,0,86.01666666666667,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10
TRHU3194423-2021-09-23,20.0,21.6,31.0,5,5,5,10.379998055555555,1,0,0,28.984444444444446,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8
TRHU3195060-2021-09-17,20.0,22.38,15.0,7,7,7,17.732325833333334,1,0,0,98.76444444444445,True,False,False,False,False,False,False,False,False,False,False,False,True,False,30
TRHU3198476-2021-09-04,20.0,22.68,87.0,4,4,4,14.5549075,0,0,0,52.43055555555556,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10
TRHU3199826-2021-09-11,20.0,17.3,85.0,4,4,4,8.751678611111112,0,0,0,59.149166666666666,True,False,False,False,False,False,False,False,False,False,False,False,True,False,11
TRHU3200336-2021-09-15,20.0,18.8,57.0,5,5,5,9.195579444444446,0,0,0,11.778333333333334,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10
TRHU3200362-2021-09-04,20.0,29241.0,67.0,4,4,4,30.84738388888889,0,0,0,39.500277777777775,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10
TRHU3200594-2021-09-07,20.0,27.2,19.0,4,4,4,13.250898611111111,0,0,0,42.721666666666664,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9
TRHU3201348-2021-08-25,20.0,5.2,125.0,4,4,4,4.680829722222223,0,0,0,34.59722222222222,True,False,False,False,False,False,False,False,False,False,False,False,True,False,11
TRHU3202513-2021-08-21,20.0,24.46,73.0,4,4,4,11.7660825,0,0,0,60.827222222222225,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10
TRHU3205662-2021-07-07,20.0,20.4,101.0,5,5,5,7.6057524999999995,0,0,0,51.4,True,False,False,False,False,False,False,False,False,False,False,False,True,False,13
TRHU3206421-2021-07-31,20.0,29656.0,65.0,4,4,4,5.447916944444445,0,0,0,105.95777777777778,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9
TRHU3207367-2021-07-03,20.0,19288.0,41.0,4,4,4,6.175509444444444,0,0,0,88.51666666666667,True,False,False,False,False,False,False,False,False,False,False,False,True,False,14
TRHU3208234-2021-08-24,20.0,25.8,47.0,6,6,6,8.226716666666666,0,0,0,7.388888888888889,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8
TRHU3208363-2021-09-23,20.0,7.2,11.0,5,5,5,17.571034444444447,0,0,0,22.907777777777778,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9
TRHU3208656-2021-09-03,20.0,4.7,17.0,4,4,4,27.53310111111111,0,0,0,35.431666666666665,True,False,False,False,False,False,False,False,False,False,False,False,True,False,16
TRHU3208928-2021-09-15,20.0,18.8,59.0,5,5,5,5.8303641666666675,0,0,0,29.780833333333334,True,False,False,False,False,False,False,False,False,False,False,False,True,False,13
TRHU3208954-2021-09-25,20.0,20.0,105.0,4,4,4,5.253112777777777,0,0,0,24.03,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10
TRHU3213610-2021-07-14,20.0,29.68,83.0,3,3,3,13.829156666666666,0,0,0,160.81666666666666,True,False,False,False,False,False,False,False,False,False,False,False,True,False,7
TRHU3213971-2021-07-19,20.0,25727.0,51.0,4,4,4,31.58719638888889,1,0,0,289.7825,True,False,False,False,False,False,False,False,False,False,False,False,True,False,7
TRHU3215207-2021-09-17,20.0,27.38,11.0,5,5,5,15.02667222222222,0,0,0,86.02333333333333,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9
TRHU3216939-2021-08-24,20.0,19.41,19.0,5,5,5,3.2143766666666664,0,0,0,23.111944444444443,True,False,False,False,False,False,False,False,False,False,False,False,True,False,14
TRHU3217283-2021-09-23,20.0,17.3,47.0,5,5,5,6.351506388888889,0,0,0,3.7202777777777776,True,False,False,False,False,False,False,False,False,False,False,False,True,False,14
TRHU3217880-2021-07-25,20.0,24.9,15.0,3,3,3,11.839904166666667,1,0,0,181.19611111111112,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8
TRHU3217895-2021-07-10,20.0,27.4,61.0,5,5,5,5.862268611111111,1,0,0,155.03333333333333,True,False,False,False,False,False,False,False,False,False,False,False,True,False,12
TRHU3218931-2021-07-28,20.0,28.12,77.0,5,5,5,8.255755555555556,0,0,0,25.533333333333335,True,False,False,False,False,False,False,False,False,False,False,False,True,False,14
TRHU3219162-2021-08-24,20.0,19.41,9.0,5,5,5,6.282220833333333,0,0,0,15.570833333333333,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9
TRHU3219959-2021-07-11,20.0,28.3,49.0,4,4,4,9.189120277777777,1,0,0,262.78333333333336,True,False,False,False,False,False,False,False,False,False,False,False,True,False,12
TRHU3222741-2021-08-04,20.0,27.07,83.0,5,5,5,13.095944722222221,1,0,0,22.164722222222224,True,False,False,False,False,False,False,False,False,False,False,False,True,False,14
TRHU3224169-2021-07-10,20.0,26.68,23.0,5,5,5,5.7237044444444445,1,0,0,282.78333333333336,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10
TRHU3226109-2021-07-19,20.0,23.28,23.0,4,4,4,5.649486666666666,0,0,0,175.53333333333333,True,False,False,False,False,False,True,False,False,False,False,False,False,False,10
TRHU3232797-2021-08-31,20.0,26.55,85.0,6,6,6,3.9318925,1,0,0,12.031666666666666,True,False,False,False,False,False,False,False,False,False,False,False,True,False,13
TRHU3232950-2021-08-04,20.0,30.18,75.0,5,5,5,22.088211944444442,0,0,0,29.72,True,False,False,False,False,False,False,False,False,False,False,False,True,False,13
TRHU3237274-2021-08-13,20.0,27.2,15.0,4,4,4,7.06881,0,0,0,115.95444444444445,True,False,False,False,False,False,False,False,False,False,False,False,True,False,11
TRHU3237546-2021-07-23,20.0,28.3,101.0,3,3,3,13.905003333333333,1,0,0,136.66666666666666,True,False,False,False,False,False,False,False,False,False,False,False,True,False,13
TRHU3240935-2021-07-14,20.0,28.33,93.0,3,3,3,10.520191388888888,0,0,0,193.8,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9
TRHU3242727-2021-07-31,20.0,12.62,47.0,4,4,4,8.977332777777779,0,0,0,127.1475,True,False,False,False,False,False,False,False,False,False,False,False,True,False,11
TRHU3247842-2021-07-19,20.0,26.42,39.0,4,4,4,28.905800555555555,1,0,0,145.76666666666668,True,False,False,False,False,False,False,False,False,False,False,False,True,False,14
TRHU3248556-2021-08-29,20.0,15.58,77.0,4,4,4,5.873313333333333,0,0,0,54.93888888888889,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9
TRHU3250086-2021-09-08,20.0,22292.0,45.0,4,4,4,8.631506666666667,1,0,0,50.54666666666667,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8
TRHU3250152-2021-08-07,20.0,27.15,23.0,5,5,5,16.274248888888888,1,0,0,39.18972222222222,True,False,False,False,False,False,False,False,False,False,False,False,True,False,11
TRHU3252330-2021-07-24,20.0,29.6,91.0,3,3,3,8.731643055555557,0,0,0,80.36666666666666,True,False,False,False,False,False,False,False,False,False,False,False,True,False,12
TRHU3253260-2021-07-07,20.0,9.0,101.0,4,4,4,5.098740833333333,0,0,0,39.233333333333334,True,False,False,False,False,False,False,False,False,False,False,False,True,False,12
TRHU3254667-2021-09-08,20.0,27.2,59.0,5,5,5,3.1479655555555555,0,0,0,48.18805555555556,True,False,False,False,False,False,False,False,False,False,False,False,True,False,11
TRHU3257460-2021-08-06,20.0,6678.0,113.0,4,4,4,30.25959888888889,0,0,0,290.6911111111111,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9
TRHU3259801-2021-09-02,20.0,25.57,3.0,4,4,4,4.616168611111111,0,0,0,13.119722222222222,True,False,False,False,False,False,False,False,False,False,False,False,True,False,16
TRHU3261481-2021-08-18,20.0,20538.0,73.0,4,4,4,8.170163888888888,0,0,0,227.43722222222223,True,False,False,False,False,False,False,False,False,False,False,False,True,False,13
TRHU3263078-2021-09-02,20.0,26.91,23.0,6,6,6,15.198941111111111,1,0,0,27.346944444444443,True,False,False,False,False,False,False,False,False,False,False,False,True,False,31
TRHU3263210-2021-07-27,20.0,23.3,71.0,4,4,4,17.863141944444443,1,0,0,65.81666666666666,True,False,False,False,False,False,False,False,False,False,False,False,True,False,12
TRHU3264536-2021-07-10,20.0,26.75,35.0,4,4,4,11.546014444444445,1,0,0,298.73333333333335,True,False,False,False,False,False,False,False,False,False,False,False,True,False,12
TRHU3265260-2021-09-07,20.0,19.7,11.0,3,3,3,8.916059444444445,0,0,0,21.34888888888889,True,False,False,False,False,False,False,False,False,False,False,False,True,False,16
TRHU3266225-2021-08-17,20.0,28.1,19.0,5,5,5,14.636755833333334,0,0,0,25.07777777777778,True,False,False,False,False,False,False,False,False,False,False,False,True,False,14
TRHU3266462-2021-07-25,20.0,28.1,61.0,3,3,3,5.060681388888889,1,0,0,76.95,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8
TRHU3269266-2021-08-02,20.0,21.8,21.0,3,3,3,16.040673611111114,1,0,0,237.45694444444445,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10
TRHU3273409-2021-06-29,20.0,25281.0,85.0,4,4,4,17.267999444444445,0,0,0,19.2,True,False,False,False,False,False,False,False,False,False,False,False,True,False,16
TRHU3273918-2021-06-28,20.0,29.3,83.0,5,5,5,5.828488611111111,0,0,0,64.23333333333333,True,False,False,False,False,False,False,False,False,False,False,False,True,False,13
TRHU3275090-2021-08-25,20.0,27.3,103.0,5,5,5,8.400143611111112,0,0,0,30.97388888888889,True,False,False,False,False,False,False,False,False,False,False,False,True,False,13
TRHU3279080-2021-08-25,20.0,22.6,21.0,5,5,5,7.699168055555556,0,0,0,7.638888888888889,True,False,False,False,False,False,False,False,False,False,False,False,True,False,10
TRHU3285605-2021-09-07,20.0,27.0,61.0,5,5,5,4.411154722222222,0,0,0,39.75861111111111,True,False,False,False,False,False,False,False,False,False,False,False,True,False,8
TRHU3285800-2021-08-12,20.0,29.0,13.0,5,5,5,3.374730555555556,0,0,0,20.017222222222223,True,False,False,False,False,False,False,False,False,False,False,False,True,False,16
